CSV Converter: v1.050,Filter: v1.008,File system version: v4,Unit: 174,Time stamps indicate the beginning of the averaging period,38m is a fixed reference measurement,The GPS field contains WGS84 datum and the latitude and longitude are in degrees and decimal minutes correct to the nearest 0.001 minutes,Measurement heights: 148m 90m 69m 44m 19m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time and Date,Status Flags,Battery (V),Generator (V),Optics Temp. (C),Electronics Temp. (C),Battery Temp. (C),GPS Data,ZephIR Bearing (deg),Tilt (degs),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Packets in Average at 148m,Wind Direction (deg) at 148m,Horizontal Wind Speed (m/s) at 148m,Vertical Wind Speed (m/s) at 148m,Horizontal Std.Dev. (m/s) at 148m,Horizontal Variance ((m/s)^2) at 148m,Horizontal Min (m/s) at 148m,Horizontal Max (m/s) at 148m,TI at 148m,Packets in Average at 90m,Wind Direction (deg) at 90m,Horizontal Wind Speed (m/s) at 90m,Vertical Wind Speed (m/s) at 90m,Horizontal Std.Dev. (m/s) at 90m,Horizontal Variance ((m/s)^2) at 90m,Horizontal Min (m/s) at 90m,Horizontal Max (m/s) at 90m,TI at 90m,Packets in Average at 69m,Wind Direction (deg) at 69m,Horizontal Wind Speed (m/s) at 69m,Vertical Wind Speed (m/s) at 69m,Horizontal Std.Dev. (m/s) at 69m,Horizontal Variance ((m/s)^2) at 69m,Horizontal Min (m/s) at 69m,Horizontal Max (m/s) at 69m,TI at 69m,Packets in Average at 44m,Wind Direction (deg) at 44m,Horizontal Wind Speed (m/s) at 44m,Vertical Wind Speed (m/s) at 44m,Horizontal Std.Dev. (m/s) at 44m,Horizontal Variance ((m/s)^2) at 44m,Horizontal Min (m/s) at 44m,Horizontal Max (m/s) at 44m,TI at 44m,Packets in Average at 19m,Wind Direction (deg) at 19m,Horizontal Wind Speed (m/s) at 19m,Vertical Wind Speed (m/s) at 19m,Horizontal Std.Dev. (m/s) at 19m,Horizontal Variance ((m/s)^2) at 19m,Horizontal Min (m/s) at 19m,Horizontal Max (m/s) at 19m,TI at 19m
10/11/2013 14:40,Green,24.107,2.26,24.9,31.8,26,N51535793W8296577,336.734,0.7,89.7,1012.6,95.1,5.3,210.35,155,22,358.076,8.972,9998,0.566,0.321,8.07,9.688,0.07698153,22,353.074,7.336,9998,0.652,0.424,5.504,8.409,0.1083064,21,351.7,6.478,9998,0.57,0.324,5.495,7.436,0.1072243,11,349.848,5.698,9998,0.734,0.539,4.349,6.671,0.1571324,11,348.33,3.736,9998,0.619,0.383,3.011,5.35,0.2020925
10/11/2013 14:50,Green,24.109,2.26,24.9,31.8,26.6,N51535760W8296570,336.786,0.8,89.7,1012.4,95.1,4.1,209.973,155,22,356.184,9.123,9998,0.539,0.29,7.659,9.947,0.07200304,22,351.578,7.087,9998,0.483,0.233,6.075,7.811,0.08303184,22,349.483,6.104,9998,0.815,0.664,4.459,7.691,0.1627744,17,343.161,5.18,9998,0.989,0.979,3.2,7.288,0.23291,13,338.373,3.971,9998,0.742,0.55,2.917,5.248,0.2277728
10/11/2013 15:00,Green,24.09,2.26,24.3,31.8,26.6,N51535766W8296568,336.77,0.6,89.7,1012.3,95.1,4.5,209.037,143,22,354.306,8.151,9998,0.731,0.534,7.144,9.304,0.1092977,21,350.302,6.654,9998,0.675,0.456,5.678,8.056,0.1237868,21,346.166,5.352,9998,0.788,0.621,3.96,6.648,0.1795956,17,337.85,4.116,9998,0.868,0.753,2.822,5.968,0.2570451,22,327.568,3.305,9998,0.55,0.303,2.368,4.148,0.2030494
10/11/2013 15:10,Green,24.081,2.26,23.7,31.2,26.6,N51535781W8296575,336.717,0.6,89.7,1012.1,95.1,2.8,212.444,149,22,357.899,8.818,9998,0.766,0.587,7.276,10.347,0.1059934,22,354.882,6.931,9998,0.552,0.305,6.064,7.882,0.09709731,18,348.682,5.64,9998,0.484,0.234,5.056,6.406,0.1045765,14,344.208,4.217,9998,0.696,0.485,3.251,5.609,0.2013509,20,331.654,3.337,9998,0.613,0.376,2.2,4.488,0.2240218
10/11/2013 15:20,Green,24.077,2.26,23.7,31.2,27.2,N51535789W8296576,336.819,0.7,89.7,1011.7,95.1,3.9,211.797,141,23,358.197,10.574,9998,0.397,0.157,9.873,11.466,0.0457396,23,353.147,8.238,9998,0.596,0.355,7.207,9.373,0.08825986,23,351.64,7.25,9998,0.653,0.427,6.075,8.594,0.1099156,19,348.793,5.702,9998,0.625,0.39,4.313,6.887,0.1336062,21,337.961,4.177,9998,0.723,0.523,2.864,5.737,0.2110801
10/11/2013 15:30,Green,24.069,2.26,24.9,31.8,26.6,N51535782W8296586,336.803,0.6,89.7,1011.5,95.1,3.1,209.317,152,22,358.378,10.001,9998,0.573,0.328,8.589,10.815,0.06982878,22,354.199,8.208,9998,0.696,0.484,6.669,9.387,0.1033923,22,352.553,7.318,9998,0.926,0.858,5.464,8.69,0.1543535,22,350.531,6.392,9998,0.909,0.827,4.476,8.511,0.1734735,20,350.695,4.626,9998,1.194,1.427,2.747,7.004,0.314857
10/11/2013 15:40,Green,24.033,2.26,24.9,31.8,26.6,N51535775W8296566,336.777,0.6,89.7,1011.6,95.1,3.7,215.987,156,22,357.586,9.387,9998,0.599,0.359,8.06,10.405,0.07785608,22,352.234,7.851,9998,0.546,0.298,6.209,8.586,0.08483837,22,349.865,6.862,9998,0.553,0.305,5.834,8.111,0.09822956,12,346.655,5.697,9998,0.895,0.8,4.032,7.202,0.1915032,9,344.397,4.797,9998,1.077,1.16,3.682,6.505,0.2738612
10/11/2013 15:50,Green,23.995,2.26,24.9,31.8,26.6,N51535768W8296585,336.721,0.8,89.7,1011.3,95.1,4.1,208.778,168,23,359.872,9.197,9998,0.394,0.155,8.424,9.812,0.05222566,22,355.888,7.912,9998,0.476,0.227,7.101,8.903,0.07339747,21,349.597,6.681,9998,0.624,0.389,5.636,8.073,0.1138928,3,9999,9999,9999,9999,0.361,9999,9999,9999,5,315.781,3.928,9998,0.681,0.464,3.331,5.213,0.2114371
10/11/2013 16:00,Green,23.99,2.26,24.9,31.8,26.6,N51535777W8296559,336.756,0.7,89.7,1011.2,95.1,2.4,217.637,160,21,1.351,8.813,9998,0.593,0.352,7.675,10.024,0.0821038,22,354.998,7.606,9998,0.592,0.35,6.223,8.593,0.09488166,8,344.428,6.577,9998,0.342,0.117,6.064,7.205,0.06350681,0,9999,9999,9999,9999,0,9999,9999,9999,3,9999,9999,9999,9999,0.008,9999,9999,9999
10/11/2013 16:10,Green,23.972,2.26,24.9,31.8,26.6,N51535782W8296564,336.781,0.6,89.7,1011.1,95.1,3.2,214.861,154,22,2.488,8.642,9998,0.513,0.263,7.461,9.442,0.072396,21,355.625,7.639,9998,0.46,0.212,6.468,8.656,0.07343082,4,9999,9999,9999,9999,0.52,9999,9999,9999,1,9999,9999,9999,9999,0,9999,9999,9999,1,9999,9999,9999,9999,0,9999,9999,9999
10/11/2013 16:20,Green,23.971,2.26,24.9,31.8,27.2,N51535755W8296600,336.767,0.7,89.7,1011,95.1,5.6,199.623,161,23,5.026,8.844,9998,0.399,0.159,8.138,9.922,0.05504809,22,1.536,7.56,9998,0.402,0.161,6.873,8.319,0.06480155,11,352.644,6.629,9998,0.349,0.122,5.964,6.971,0.0642821,2,9999,9999,9999,9999,0.492,9999,9999,9999,3,9999,9999,9999,9999,0.037,9999,9999,9999
10/11/2013 16:30,Green,23.948,2.26,23.7,31.8,26.6,N51535777W8296566,336.76,0.7,89.7,1011,95.1,4.8,204.654,154,21,7.473,9.366,9998,0.457,0.209,8.305,10.085,0.05956325,20,359.844,7.816,9998,0.57,0.325,6.921,9.204,0.08890516,15,354.427,7.036,9998,0.783,0.612,5.841,8.458,0.1356393,4,9999,9999,9999,9999,1.039,9999,9999,9999,4,9999,9999,9999,9999,0.16,9999,9999,9999
10/11/2013 16:40,Green,23.923,2.26,25.4,31.8,27.2,N51535783W8296558,336.836,0.6,89.7,1011,95.1,6.3,202.04,163,22,10.276,9.418,9998,0.479,0.229,8.347,10.373,0.06201914,21,357.43,7.752,9998,0.608,0.369,6.684,8.811,0.0956002,3,9999,9999,9999,9999,0.641,9999,9999,9999,0,9999,9999,9999,9999,0,9999,9999,9999,1,9999,9999,9999,9999,0,9999,9999,9999
10/11/2013 16:50,Green,23.901,2.26,25.4,32.4,28.3,N51535771W8296564,336.823,0.6,89.7,1010.9,95.1,12.8,214.964,156,23,12.694,8.918,9998,0.534,0.286,7.882,10.03,0.07306858,23,2.759,7.204,9998,0.411,0.169,6.375,7.939,0.06949644,4,9999,9999,9999,9999,0.11,9999,9999,9999,0,9999,9999,9999,9999,0,9999,9999,9999,2,9999,9999,9999,9999,0,9999,9999,9999
10/11/2013 17:00,Green,23.864,2.26,25.4,32.4,27.2,N51535757W8296573,336.779,0.6,89.7,1010.9,95.1,4.8,218.985,143,22,17.188,9.132,9998,0.516,0.266,7.926,10.339,0.06894302,22,7.48,7.078,9998,0.346,0.12,6.506,7.779,0.05959118,10,1.352,6.338,9998,0.52,0.271,5.557,7.108,0.1001172,4,9999,9999,9999,9999,1.57,9999,9999,9999,12,328.013,3.794,9998,0.619,0.383,2.868,5.537,0.1988406
10/11/2013 17:10,Green,23.852,2.26,25.4,32.4,26.6,N51535775W8296572,336.79,0.7,89.7,1010.7,95.1,4.5,217.438,158,21,18.043,9.044,9998,0.285,0.081,8.474,9.433,0.03840728,21,9.236,7.359,9998,0.274,0.075,6.745,8.038,0.04545709,20,4.101,6.201,9998,0.464,0.215,5.362,7.242,0.09120519,12,175.162,5.491,9998,0.477,0.227,4.469,6.335,0.1058569,6,335.521,3.664,9998,0.209,0.044,3.271,3.894,0.06952028
10/11/2013 17:20,Green,23.84,2.26,25.4,32.4,27.2,N51535777W8296571,336.821,0.6,89.7,1010.4,95.1,6.5,213.502,150,23,15.049,8.723,9998,0.367,0.134,8.115,9.653,0.05124297,23,6.777,7.068,9998,0.439,0.193,6.239,7.987,0.0757148,23,3.403,5.848,9998,0.583,0.34,4.607,7.303,0.1215825,21,180.11,4.743,9998,0.675,0.456,3.517,6.577,0.1735537,19,345.395,3.561,9998,0.834,0.696,2.418,5.564,0.2856348
10/11/2013 17:30,Green,23.826,2.26,25.4,32.4,27.8,N51535783W8296559,336.8,0.5,89.7,1010.4,95.1,3.1,213.345,157,22,207.789,7.651,9998,0.445,0.198,6.398,8.242,0.07094554,21,199.328,5.967,9998,0.394,0.155,5.266,6.65,0.08054771,10,190.836,4.78,9998,0.513,0.264,3.981,5.697,0.1309772,13,185.985,3.742,9998,0.543,0.294,2.946,5.252,0.1768316,17,163.277,2.998,9998,0.51,0.26,2.001,3.993,0.2072617
10/11/2013 17:40,Green,23.815,2.26,25.4,32.4,27.2,N51535778W8296591,336.797,0.6,89.7,1010.4,95.1,2.8,221.544,170,22,214.481,7.27,9998,0.617,0.38,6.276,8.371,0.1034354,8,202.238,6.152,9998,0.614,0.377,5.167,7.167,0.1217035,0,9999,9999,9999,9999,0,9999,9999,9999,0,9999,9999,9999,9999,0,9999,9999,9999,0,9999,9999,9999,9999,0,9999,9999,9999
10/11/2013 17:50,Green,23.785,2.26,26,32.4,27.2,N51535757W8296595,336.791,0.6,89.7,1010.4,95.1,2.2,222.093,166,22,223.53,7.02,9998,0.354,0.125,6.461,7.744,0.06142756,3,9999,9999,9999,9999,0.418,9999,9999,9999,0,9999,9999,9999,9999,0,9999,9999,9999,0,9999,9999,9999,9999,0,9999,9999,9999,0,9999,9999,9999,9999,0,9999,9999,9999
10/11/2013 18:00,Green,23.747,2.26,26,32.4,26.6,N51535779W8296570,336.833,0.6,89.7,1010.2,95.1,3.4,222.782,157,22,229.201,7.198,9998,0.35,0.123,6.615,8.041,0.05933112,4,9999,9999,9999,9999,0.098,9999,9999,9999,0,9999,9999,9999,9999,0,9999,9999,9999,1,9999,9999,9999,9999,0,9999,9999,9999,2,9999,9999,9999,9999,0.013,9999,9999,9999
10/11/2013 18:10,Green,23.731,2.26,26,32.4,27.2,N51535779W8296574,336.802,0.5,89.7,1009.9,95.1,3.8,215.983,162,22,232.286,7.1,9998,0.515,0.265,6.283,8.208,0.08841096,7,220.792,5.92,9998,0.419,0.176,4.981,6.281,0.08637037,1,9999,9999,9999,9999,0,9999,9999,9999,4,9999,9999,9999,9999,0.016,9999,9999,9999,16,154.026,3.607,9998,0.271,0.073,3.138,3.989,0.09164631
10/11/2013 18:20,Green,23.717,2.26,26,33,27.8,N51535773W8296584,336.877,0.5,89.7,1009.9,95.1,3.3,214.454,148,23,233.359,7.926,9998,0.474,0.225,6.952,8.837,0.07298014,11,224.515,6.833,9998,0.431,0.186,5.965,7.351,0.07696143,0,9999,9999,9999,9999,0,9999,9999,9999,2,9999,9999,9999,9999,0.044,9999,9999,9999,13,147.782,3.578,9998,0.259,0.067,3,3.911,0.0883322
10/11/2013 18:30,Green,23.71,2.26,26.6,33,28.3,N51535784W8296584,336.829,0.7,89.7,1009.9,95.1,3.4,214.175,81,23,235.887,8.838,9998,0.397,0.157,8.161,9.619,0.05473676,21,228.837,7.208,9998,0.445,0.198,6.013,7.989,0.07534631,13,229.722,6.041,9998,0.4,0.16,5.424,6.577,0.08080053,10,229.025,4.758,9998,0.629,0.396,3.777,6.046,0.1613122,17,224.063,3.144,9998,0.391,0.153,2.271,3.793,0.1516194
10/11/2013 18:40,Green,23.692,2.26,26.6,33,27.8,N51535791W8296582,336.826,0.5,89.7,1009.9,95.1,3.8,212.584,20,25,238.731,8.828,9998,0.389,0.151,8.109,9.364,0.05367339,25,232.33,6.958,9998,0.315,0.099,6.36,7.848,0.05525734,24,229.981,6.186,9998,0.417,0.174,5.297,7.26,0.08218856,22,226.816,4.91,9998,0.534,0.285,3.741,5.869,0.1325377,25,226.662,3.253,9998,0.632,0.399,2.17,4.919,0.2369061
10/11/2013 18:50,Green,23.666,2.26,26.6,33,27.8,N51535775W8296562,336.747,0.5,89.7,1009.9,95.1,3.3,215.281,3,25,239.046,8.301,9998,0.294,0.087,7.702,8.836,0.04321779,25,234.293,6.647,9998,0.312,0.097,5.942,7.247,0.05723054,25,233.11,5.781,9998,0.317,0.101,5.095,6.328,0.06694163,25,230.31,4.859,9998,0.312,0.097,4.191,5.572,0.07832012,26,231.925,3.44,9998,0.5,0.25,2.719,4.504,0.1773804
10/11/2013 19:00,Green,23.624,2.26,26.6,33,27.2,N51535766W8296559,336.816,0.5,89.7,1009.7,95.1,5.5,216.15,24,25,242.014,8.434,9998,0.378,0.143,7.643,9.363,0.05459909,25,239.373,6.91,9998,0.396,0.157,6.085,7.637,0.06997369,24,236.848,6.027,9998,0.469,0.22,5.111,6.892,0.09484133,22,232.488,5.332,9998,0.606,0.367,3.874,6.682,0.1386033,21,229.225,3.848,9998,0.844,0.713,2.233,5.527,0.2675901
10/11/2013 19:10,Green,23.609,2.26,26.6,33,27.2,N51535780W8296572,336.832,0.5,89.7,1009.7,95.1,3.8,216.201,106,22,245.942,8.725,9998,0.422,0.178,7.935,9.65,0.05902601,22,240.386,7.451,9998,0.49,0.24,6.366,8.334,0.08025523,21,234.395,6.392,9998,0.687,0.472,5.25,7.923,0.131034,10,228.296,6.157,9998,0.424,0.18,5.539,6.798,0.08402348,10,223.804,4.22,9998,0.754,0.569,3.181,5.475,0.2178957
10/11/2013 19:20,Green,23.603,2.26,26.6,33,27.8,N51535773W8296580,336.834,0.5,89.7,1009.7,95.1,5.8,217.779,64,24,249.388,9.019,9998,0.324,0.105,8.504,9.646,0.04376049,24,246.034,7.553,9998,0.41,0.168,6.755,8.342,0.0661331,22,244.534,6.51,9998,0.404,0.163,5.792,7.323,0.07573777,17,238.092,5.416,9998,0.5,0.25,4.616,6.362,0.112662,18,235.633,3.995,9998,0.652,0.425,2.695,5.171,0.1990628
10/11/2013 19:30,Green,23.586,2.26,27.2,33,27.8,N51535775W8296549,336.882,0.6,89.7,1009.7,95.1,5.6,216.401,32,25,249.899,8.655,9998,0.577,0.333,7.739,9.85,0.08132597,25,247.021,6.946,9998,0.407,0.165,6.15,8.103,0.07140285,24,245.416,5.864,9998,0.532,0.284,4.753,6.9,0.1107352,24,241.288,4.702,9998,0.607,0.368,3.792,5.812,0.1573562,24,242.738,3.43,9998,0.741,0.55,2.286,4.898,0.2636211
10/11/2013 19:40,Green,23.556,2.26,26.6,33,28.3,N51535792W8296583,336.865,0.6,89.7,1009.6,95.1,3.9,215.539,9,25,247.513,8.148,9998,0.489,0.239,7.194,9.02,0.07320628,24,244.38,6.832,9998,0.353,0.125,6.165,7.628,0.06305292,25,242.588,5.599,9998,0.308,0.095,5.015,6.145,0.0671175,25,241.198,4.568,9998,0.494,0.244,3.453,5.549,0.131868,25,240.97,3.427,9998,0.57,0.325,2.61,4.777,0.2028134
10/11/2013 19:50,Green,23.522,2.26,26.6,33,28.3,N51535788W8296600,336.868,0.7,89.7,1009.6,95.1,3.8,215.369,7,25,249.973,9.014,9998,0.536,0.288,8.266,10.189,0.07256028,26,247.683,7.411,9998,0.365,0.133,6.824,8.238,0.0600868,26,248.163,6.163,9998,0.515,0.265,5.183,7.099,0.1019491,26,247.322,4.98,9998,0.577,0.333,3.974,6.119,0.1412699,26,248.197,3.741,9998,0.57,0.325,2.871,4.851,0.1857507
10/11/2013 20:00,Green,23.487,2.26,26.6,33,28.3,N51535780W8296587,336.81,0.8,89.7,1009.6,95.1,6.7,215.189,63,24,252.246,9.125,9998,0.451,0.203,8.213,9.922,0.06028246,23,248.962,7.519,9998,0.487,0.237,6.675,8.429,0.07892079,18,249.88,6.723,9998,0.556,0.309,5.728,8.087,0.1007622,14,248.175,5.552,9998,0.743,0.551,4.455,7.044,0.1631045,19,251.503,3.626,9998,0.489,0.239,2.708,4.814,0.1643868
10/11/2013 20:10,Green,23.46,2.26,26.6,33,28.3,N51535781W8296577,336.821,0.6,89.7,1009.6,95.1,4.4,214.202,110,22,250.833,8.423,9998,0.446,0.199,7.168,8.932,0.06451757,21,246.076,7.359,9998,0.407,0.166,6.658,8.228,0.06750834,5,252.525,6.562,9998,0.723,0.522,5.78,7.912,0.1342814,2,9999,9999,9999,9999,0.067,9999,9999,9999,11,232.218,3.544,9998,0.227,0.051,3.142,3.843,0.07797003
10/11/2013 20:20,Green,23.457,2.26,26.6,33.5,27.8,N51535781W8296565,336.793,0.6,89.7,1009.6,95.1,2.5,218.021,92,23,252.939,8.387,9998,0.38,0.144,7.665,9.112,0.05519161,20,252.036,7.127,9998,0.497,0.247,6.272,8.059,0.08502793,13,252.259,6.27,9998,0.519,0.269,5.428,7.263,0.1008698,9,250.749,5.341,9998,0.748,0.56,3.811,6.451,0.1709082,17,254.758,3.932,9998,0.824,0.68,2.996,6.045,0.2557061
10/11/2013 20:30,Green,23.42,2.26,26,33,28.3,N51535784W8296576,336.732,0.5,89.7,1009.6,95.1,3.6,219.201,32,24,253.547,8.426,9998,0.37,0.137,7.796,9.323,0.05359347,23,252.685,6.903,9998,0.455,0.207,5.945,7.676,0.08039414,21,254.463,6.012,9998,0.438,0.192,5.115,6.698,0.08878834,17,256.875,4.933,9998,0.41,0.168,4.144,5.652,0.101249,23,256.908,3.538,9998,0.59,0.348,2.575,4.692,0.2034164
10/11/2013 20:40,Green,23.384,2.26,26.6,33.5,28.3,N51535755W8296587,336.721,0.7,89.7,1009.7,95.1,5.5,215.082,42,25,253.545,8.827,9998,0.304,0.092,8.238,9.408,0.04197627,24,250.824,7.157,9998,0.407,0.166,6.177,7.762,0.06937783,23,251.215,6.293,9998,0.381,0.145,5.55,6.989,0.07378872,23,250.21,5.221,9998,0.589,0.347,3.605,6.396,0.1376547,24,250.149,3.913,9998,0.548,0.3,2.397,4.752,0.1706165
10/11/2013 20:50,Green,23.36,2.26,25.4,33.5,28.3,N51535779W8296603,336.703,0.5,89.7,1009.7,95.1,5.3,214.006,48,24,252.967,8.7,9998,0.33,0.109,7.921,9.256,0.04630369,25,249.368,6.343,9998,0.27,0.073,5.864,6.902,0.05185316,23,249.276,5.559,9998,0.346,0.119,4.957,6.443,0.07582404,24,249.403,4.656,9998,0.597,0.356,3.568,5.805,0.1563232,24,251.117,3.548,9998,0.589,0.347,2.042,4.593,0.2024319
10/11/2013 21:00,Green,23.36,2.26,26.6,33.5,28.3,N51535753W8296585,336.711,0.5,89.7,1009.5,95.1,5.1,219.238,17,25,254.089,8.601,9998,0.358,0.128,7.773,9.202,0.05072701,24,252.931,6.405,9998,0.35,0.122,5.979,7.225,0.06659355,25,255.153,5.561,9998,0.377,0.142,4.911,6.603,0.08269095,25,256.235,4.596,9998,0.445,0.198,3.877,5.917,0.1181026,25,256.719,3.528,9998,0.532,0.283,2.635,4.572,0.1837626
10/11/2013 21:10,Green,23.328,2.26,26.6,33,27.8,N51535762W8296583,336.668,0.6,89.7,1009.8,95.1,3.6,217.248,8,25,252.872,8.92,9998,0.497,0.247,7.84,9.977,0.06798089,25,252.508,6.946,9998,0.422,0.178,6.015,7.561,0.07417648,24,252.52,6.181,9998,0.428,0.183,5.351,6.854,0.08440799,25,251.375,4.975,9998,0.521,0.272,4.283,6.159,0.1278295,25,254.876,3.532,9998,0.493,0.243,2.269,4.4,0.1702369
10/11/2013 21:20,Green,23.294,2.26,26.6,33.5,28.3,N51535784W8296559,336.72,0.6,89.7,1009.5,95.1,4.3,220.662,33,24,252.922,8.43,9998,0.356,0.126,7.604,9.166,0.05144075,24,251.093,6.423,9998,0.365,0.133,5.827,7.065,0.06922714,24,249.887,5.48,9998,0.448,0.2,4.666,6.155,0.09958472,25,250.892,4.425,9998,0.497,0.247,3.59,5.394,0.1370025,25,246.713,3.087,9998,0.501,0.251,2.086,4.023,0.197745
10/11/2013 21:30,Green,23.268,2.26,26.6,33.5,28.3,N51535777W8296585,336.827,0.5,89.7,1009.5,95.1,3.4,220.053,42,25,252.771,8.211,9998,0.343,0.117,7.482,8.889,0.05089642,24,250.167,5.737,9998,0.402,0.162,4.857,6.361,0.08552561,23,250.635,4.826,9998,0.343,0.117,4.334,5.696,0.08655951,23,249.81,3.856,9998,0.422,0.178,3.203,4.905,0.1334741,24,252.584,3.044,9998,0.416,0.173,2.326,3.898,0.1665592
10/11/2013 21:40,Green,23.251,2.26,26.6,33.5,28.3,N51535775W8296574,336.733,0.6,89.7,1009.4,95.1,4.3,220.436,2,25,253.995,8.122,0.017,0.383,0.147,7.272,8.746,0.05752612,26,252.676,6.381,0.067,0.683,0.466,5.291,8.067,0.1304797,25,252.331,5.423,0.026,0.687,0.472,4.342,6.789,0.1544857,25,253.243,4.222,-0.011,0.495,0.245,3.379,5.024,0.1430442,25,254.304,2.913,0.003,0.477,0.228,2.088,3.835,0.1997112
10/11/2013 21:50,Green,23.239,2.26,27.2,33.5,28.3,N51535779W8296568,336.816,0.5,89.7,1009.3,95.1,2.1,222.257,0,26,257.925,7.967,-0.022,0.494,0.244,7.129,8.828,0.07556508,26,258.544,6.613,-0.033,0.556,0.31,5.452,7.735,0.1026162,27,257.027,5.791,0.044,0.589,0.346,4.385,7.102,0.1239525,26,258.988,4.625,-0.045,0.469,0.22,3.653,5.27,0.1236392,26,256.068,3.207,-0.005,0.498,0.248,2.305,4.437,0.1894608
10/11/2013 22:00,Green,23.202,2.26,27.2,34.1,28.3,N51535793W8296567,336.809,0.5,89.7,1009.3,95.1,3.8,223.37,35,24,257.711,7.95,9998,0.416,0.173,7.065,8.812,0.0638484,24,257.489,6.418,9998,0.663,0.439,5.293,7.599,0.125903,23,258.506,5.527,9998,0.706,0.498,4.392,6.74,0.1557249,20,258.407,4.441,9998,0.4,0.16,3.672,5.271,0.1098349,24,253.569,3.241,9998,0.413,0.171,2.15,4.158,0.1553915
10/11/2013 22:10,Green,23.164,2.26,26.6,33.5,28.9,N51535782W8296581,336.773,0.6,89.7,1009.3,95.1,5.6,221.149,28,24,257.785,7.823,9998,0.33,0.109,7.242,8.441,0.05138743,24,254.814,5.942,9998,0.329,0.108,5.351,6.81,0.06758159,24,254.633,5.239,9998,0.347,0.12,4.312,5.964,0.08070349,25,256.588,4.318,9998,0.396,0.157,3.568,5.011,0.1118193,25,255.652,3.41,9998,0.487,0.237,2.494,4.568,0.1740339
10/11/2013 22:20,Green,23.139,2.26,27.2,34.1,28.3,N51535775W8296575,336.809,0.5,89.7,1009.3,95.1,3.2,222.711,0,26,258.463,7.867,-0.01,0.422,0.178,7.173,8.72,0.06545763,26,257.391,7.154,0.03,0.493,0.243,6.189,8.21,0.08401411,26,258.265,6.197,0.002,0.473,0.224,5.132,6.934,0.09315305,25,258.792,5.048,-0.101,0.482,0.232,4.231,6.099,0.116371,26,255.373,3.312,-0.008,0.399,0.159,2.589,3.985,0.1468967
10/11/2013 22:30,Green,23.12,2.26,27.2,33.5,28.3,N51535769W8296587,336.726,0.5,89.7,1009.3,95.1,4.8,222.026,7,26,260.599,8.272,9998,0.417,0.174,7.531,9.352,0.06143495,25,259.586,7.216,9998,0.797,0.635,6.039,9.007,0.1346755,25,259.486,6.354,9998,0.756,0.571,5.027,7.876,0.1450706,25,258.541,5.204,9998,0.521,0.272,4.108,6.115,0.1221225,25,257.357,3.568,9998,0.424,0.18,2.547,4.442,0.1448215
10/11/2013 22:40,Green,23.108,2.26,27.2,34.1,28.9,N51535770W8296572,336.768,0.5,89.7,1009.4,95.1,4.1,219.759,0,25,9998,9998,9998,9998,0.304,9998,9998,9998,26,9998,9998,9998,9998,0.209,9998,9998,9998,26,9998,9998,9998,9998,0.195,9998,9998,9998,26,258.444,6.194,-0.033,0.454,0.206,5.274,7.162,0.08945902,26,257.347,3.849,-0.012,0.524,0.274,3.014,4.98,0.1658686
10/11/2013 22:50,Green,23.067,2.26,27.2,34.1,28.9,N51535774W8296556,336.788,0.6,89.7,1009.3,95.1,2.9,218.051,0,26,9998,9998,9998,9998,0.478,9998,9998,9998,26,9998,9998,9998,9998,0.702,9998,9998,9998,26,9998,9998,9998,9998,0.342,9998,9998,9998,26,261.497,6.136,-0.026,0.655,0.429,5.258,7.929,0.1301173,26,257.666,4.005,-0.005,0.567,0.321,3.068,5.687,0.1726057
10/11/2013 23:00,Green,23.017,2.26,27.2,34.1,28.9,N51535769W8296568,336.698,0.6,89.7,1009.1,95.1,4.6,220.491,0,26,9998,9998,9998,9998,0.319,9998,9998,9998,25,9998,9998,9998,9998,0.558,9998,9998,9998,25,9998,9998,9998,9998,0.51,9998,9998,9998,24,259.871,6.537,-0.024,0.628,0.394,5.321,7.634,0.1170729,25,252.366,4.224,0.004,0.664,0.441,3.208,5.878,0.1917446
10/11/2013 23:10,Green,23.004,2.26,26.6,33.5,28.9,N51535772W8296565,336.729,0.5,89.7,1009.1,95.1,3.6,217.521,0,25,9998,9998,9998,9998,0.293,9998,9998,9998,26,9998,9998,9998,9998,0.25,9998,9998,9998,26,9998,9998,9998,9998,0.212,9998,9998,9998,26,9998,9998,9998,9998,0.201,9998,9998,9998,24,258.535,4.399,-0.076,0.548,0.3,3.592,5.698,0.1518725
10/11/2013 23:20,Green,22.988,2.26,27.2,33.5,29.5,N51535768W8296563,336.737,0.5,89.7,1009.3,95.1,4.3,216.32,0,26,9998,9998,9998,9998,0.295,9998,9998,9998,26,9998,9998,9998,9998,0.2,9998,9998,9998,26,9998,9998,9998,9998,0.516,9998,9998,9998,25,9998,9998,9998,9998,0.517,9998,9998,9998,25,259.042,3.823,0.033,0.709,0.502,2.428,5.324,0.2261167
